Trip,Date/Time,Latitude,Longitude,Type,New_Track
5380375008,17/11/2016 5:26,5.59889,-0.19412,T,0
5380375008,17/11/2016 5:26,5.59912,-0.19436,T,0
5380375008,17/11/2016 5:27,5.60141,-0.19359,T,0
5380375008,17/11/2016 5:27,5.60175,-0.19342,T,0
5380375008,17/11/2016 5:27,5.60213,-0.19219,T,0
5380375008,17/11/2016 5:27,5.60221,-0.19154,T,0
5380375008,17/11/2016 5:28,5.60177,-0.18771,T,0
5380375008,17/11/2016 5:29,5.60602,-0.18609,T,0
5380375008,17/11/2016 5:29,5.60581,-0.18548,T,0
5380375008,17/11/2016 5:30,5.60544,-0.17811,T,0
5380375008,17/11/2016 5:31,5.60531,-0.17566,T,0
5380375008,17/11/2016 5:31,5.60363,-0.17564,T,0
5380375008,17/11/2016 5:31,5.60366,-0.17543,T,0
5380375008,17/11/2016 5:31,5.6038,-0.17532,T,0
5380375008,17/11/2016 5:32,5.60396,-0.17531,T,0
5380375008,17/11/2016 5:37,5.60396,-0.17531,T,0
5380375008,17/11/2016 5:39,5.6042,-0.17542,T,0
5380375008,17/11/2016 5:40,5.60431,-0.17558,T,0
5380375008,17/11/2016 5:40,5.6043,-0.17561,T,0
5380375008,17/11/2016 5:40,5.60412,-0.17566,T,0
5380375008,17/11/2016 5:41,5.59793,-0.17599,T,0
5380375008,17/11/2016 5:41,5.59699,-0.17643,T,0
5380375008,17/11/2016 5:41,5.59448,-0.17744,T,0
5380375008,17/11/2016 5:41,5.59366,-0.17712,T,0
5380375008,17/11/2016 5:41,5.5925,-0.17599,T,0
5380375008,17/11/2016 5:42,5.59031,-0.17564,T,0
5380375008,17/11/2016 5:42,5.58939,-0.17563,T,0
5380375008,17/11/2016 5:43,5.58806,-0.17586,T,0
5380375008,17/11/2016 5:45,5.58608,-0.17628,T,0
5380375008,17/11/2016 5:45,5.58539,-0.17797,T,0
5380375008,17/11/2016 5:45,5.58471,-0.17783,T,0
5380375008,17/11/2016 5:46,5.58392,-0.17792,T,0
5380375008,17/11/2016 5:46,5.5814,-0.1781,T,0
5380375008,17/11/2016 5:47,5.57894,-0.17848,T,0
5380375008,17/11/2016 5:48,5.57283,-0.17984,T,0
5380375008,17/11/2016 5:48,5.57267,-0.17999,T,0
5380375008,17/11/2016 5:48,5.57358,-0.18314,T,0
5380375008,17/11/2016 5:49,5.57414,-0.18288,T,0
5380375008,17/11/2016 5:49,5.57702,-0.18151,T,0
5380375008,17/11/2016 5:50,5.57786,-0.183,T,0
5380375008,17/11/2016 5:50,5.57822,-0.18395,T,0
5380375008,17/11/2016 5:50,5.58032,-0.18412,T,0
5380375008,17/11/2016 5:50,5.5806,-0.18427,T,0
5380375008,17/11/2016 5:51,5.58038,-0.18468,T,0
5380375008,17/11/2016 5:51,5.57941,-0.18588,T,0
5380375008,17/11/2016 5:52,5.57925,-0.18582,T,0
5380375008,17/11/2016 5:52,5.57925,-0.18582,T,0
5380506894,17/11/2016 6:12,5.57925,-0.18582,T,1
5380506894,17/11/2016 6:17,5.57911,-0.18556,T,0
5380506894,17/11/2016 6:17,5.57922,-0.18512,T,0
5380506894,17/11/2016 6:17,5.57943,-0.185,T,0
5380506894,17/11/2016 6:17,5.57976,-0.18524,T,0
5380506894,17/11/2016 6:18,5.58224,-0.18216,T,0
5380506894,17/11/2016 6:18,5.58254,-0.18219,T,0
5380506894,17/11/2016 6:19,5.58638,-0.18295,T,0
5380506894,17/11/2016 6:19,5.58669,-0.18328,T,0
5380506894,17/11/2016 6:19,5.58696,-0.18329,T,0
5380506894,17/11/2016 6:20,5.58916,-0.18178,T,0
5380506894,17/11/2016 6:21,5.59912,-0.17904,T,0
5380506894,17/11/2016 6:22,5.60496,-0.17772,T,0
5380506894,17/11/2016 6:23,5.60838,-0.17695,T,0
5380506894,17/11/2016 6:24,5.61257,-0.1761,T,0
5380506894,17/11/2016 6:24,5.61498,-0.17587,T,0
5380506894,17/11/2016 6:25,5.62069,-0.17618,T,0
5380506894,17/11/2016 6:26,5.62101,-0.17617,T,0
5380506894,17/11/2016 6:26,5.62144,-0.17626,T,0
5380506894,17/11/2016 6:27,5.63152,-0.17683,T,0
5380506894,17/11/2016 6:28,5.64028,-0.17794,T,0
5380506894,17/11/2016 6:30,5.64049,-0.17796,T,0
5380506894,17/11/2016 6:31,5.64482,-0.17883,T,0
5380506894,17/11/2016 6:32,5.65519,-0.18021,T,0
5380506894,17/11/2016 6:33,5.66133,-0.17819,T,0
5380506894,17/11/2016 6:34,5.66706,-0.17696,T,0
5380506894,17/11/2016 6:34,5.66743,-0.17696,T,0
5380506894,17/11/2016 6:34,5.66747,-0.17731,T,0
5380506894,17/11/2016 6:34,5.66733,-0.17759,T,0
5380506894,17/11/2016 6:34,5.66757,-0.17758,T,0
5380506894,17/11/2016 6:35,5.66742,-0.17778,T,0
5380506894,17/11/2016 6:37,5.66735,-0.18254,T,0
5380506894,17/11/2016 6:38,5.66737,-0.18818,T,0
5380506894,17/11/2016 6:39,5.66743,-0.19472,T,0
5380506894,17/11/2016 6:40,5.66746,-0.20006,T,0
5380506894,17/11/2016 6:41,5.66751,-0.20468,T,0
5380506894,17/11/2016 6:42,5.66756,-0.20561,T,0
5380506894,17/11/2016 6:42,5.66751,-0.20672,T,0
5380506894,17/11/2016 6:43,5.66755,-0.21419,T,0
5380506894,17/11/2016 6:44,5.6676,-0.22063,T,0
5380506894,17/11/2016 6:45,5.66766,-0.22837,T,0
5380506894,17/11/2016 6:46,5.66769,-0.23483,T,0
5380506894,17/11/2016 6:47,5.66775,-0.23872,T,0
5380506894,17/11/2016 6:47,5.66813,-0.23888,T,0
5380506894,17/11/2016 6:48,5.66846,-0.23881,T,0
5380506894,17/11/2016 6:57,5.67422,-0.23886,T,0
5380506894,17/11/2016 6:58,5.67982,-0.23969,T,0
5380506894,17/11/2016 6:58,5.68025,-0.23994,T,0
5380506894,17/11/2016 6:59,5.68127,-0.24041,T,0
5380506894,17/11/2016 6:59,5.68366,-0.24326,T,0
5380506894,17/11/2016 7:00,5.68655,-0.24579,T,0
5380506894,17/11/2016 7:00,5.68693,-0.24604,T,0
5380506894,17/11/2016 7:01,5.68975,-0.24746,T,0
5380506894,17/11/2016 7:02,5.69177,-0.24819,T,0
5380506894,17/11/2016 7:03,5.69468,-0.24862,T,0
5380506894,17/11/2016 7:03,5.69537,-0.24849,T,0
5380506894,17/11/2016 7:04,5.69555,-0.24844,T,0
5380506894,17/11/2016 7:10,5.69738,-0.24813,T,0
5380506894,17/11/2016 7:11,5.69811,-0.248,T,0
5380506894,17/11/2016 7:12,5.69965,-0.24773,T,0
5380506894,17/11/2016 7:12,5.70053,-0.24751,T,0
5380506894,17/11/2016 7:13,5.70454,-0.24639,T,0
5380506894,17/11/2016 7:14,5.70797,-0.24582,T,0
5380506894,17/11/2016 7:15,5.7099,-0.24551,T,0
5380506894,17/11/2016 7:15,5.71192,-0.24516,T,0
5380506894,17/11/2016 7:16,5.71552,-0.24444,T,0
5380506894,17/11/2016 7:17,5.71777,-0.24406,T,0
5380506894,17/11/2016 7:17,5.71803,-0.24397,T,0
5380506894,17/11/2016 7:18,5.72089,-0.24253,T,0
5380506894,17/11/2016 7:19,5.72414,-0.24152,T,0
5380506894,17/11/2016 7:19,5.72643,-0.24189,T,0
5380506894,17/11/2016 7:20,5.73035,-0.24151,T,0
5380506894,17/11/2016 7:21,5.73386,-0.24116,T,0
5380506894,17/11/2016 7:21,5.73625,-0.2397,T,0
5380506894,17/11/2016 7:22,5.74151,-0.23616,T,0
5380506894,17/11/2016 7:22,5.74454,-0.23441,T,0
5380506894,17/11/2016 7:23,5.74728,-0.23159,T,0
5380506894,17/11/2016 7:23,5.74844,-0.23123,T,0
5380506894,17/11/2016 7:24,5.75284,-0.22997,T,0
5380506894,17/11/2016 7:25,5.7555,-0.2294,T,0
5380506894,17/11/2016 7:26,5.7587,-0.2279,T,0
5380506894,17/11/2016 7:26,5.75897,-0.22738,T,0
5380506894,17/11/2016 7:26,5.75901,-0.22686,T,0
5380506894,17/11/2016 7:26,5.75923,-0.22628,T,0
5380506894,17/11/2016 7:27,5.76005,-0.22514,T,0
5380506894,17/11/2016 7:28,5.76243,-0.22342,T,0
5380506894,17/11/2016 7:29,5.76433,-0.22197,T,0
5380506894,17/11/2016 7:29,5.76572,-0.22108,T,0
5380506894,17/11/2016 7:30,5.76591,-0.21975,T,0
5380506894,17/11/2016 7:30,5.76554,-0.21914,T,0
5380506894,17/11/2016 7:30,5.76531,-0.21889,T,0
5380506894,17/11/2016 7:31,5.76414,-0.21817,T,0
5380506894,17/11/2016 7:31,5.76361,-0.21823,T,0
5380506894,17/11/2016 7:31,5.76266,-0.21861,T,0
5380506894,17/11/2016 7:31,5.76026,-0.21993,T,0
5380506894,17/11/2016 7:32,5.75981,-0.22084,T,0
5380506894,17/11/2016 7:32,5.75965,-0.22052,T,0
5380506894,17/11/2016 7:32,5.7597,-0.2205,T,0
5380506894,17/11/2016 7:35,5.76012,-0.22034,T,0
5380506894,17/11/2016 7:35,5.76004,-0.22052,T,0
5380506894,17/11/2016 7:35,5.75968,-0.22093,T,0
5380506894,17/11/2016 7:35,5.75915,-0.22109,T,0
5380506894,17/11/2016 7:36,5.75904,-0.22108,T,0
5380506894,17/11/2016 7:36,5.75904,-0.22108,T,0
5382892179,17/11/2016 16:53,5.75904,-0.22108,T,1
5382892179,17/11/2016 16:54,5.75924,-0.22118,T,0
5382892179,17/11/2016 16:54,5.75949,-0.22112,T,0
5382892179,17/11/2016 16:54,5.75974,-0.22095,T,0
5382892179,17/11/2016 16:54,5.75965,-0.22061,T,0
5382892179,17/11/2016 16:55,5.76,-0.22046,T,0
5382892179,17/11/2016 16:55,5.76,-0.22046,T,0
5382948581,17/11/2016 17:10,5.76,-0.22046,T,1
5382948581,17/11/2016 17:12,5.7602,-0.22014,T,0
5382948581,17/11/2016 17:12,5.76043,-0.21973,T,0
5382948581,17/11/2016 17:12,5.76073,-0.21954,T,0
5382948581,17/11/2016 17:13,5.76395,-0.21814,T,0
5382948581,17/11/2016 17:13,5.7646,-0.21833,T,0
5382948581,17/11/2016 17:13,5.76594,-0.21972,T,0
5382948581,17/11/2016 17:14,5.7658,-0.22096,T,0
5382948581,17/11/2016 17:14,5.76584,-0.22109,T,0
5382948581,17/11/2016 17:14,5.76601,-0.22115,T,0
5382948581,17/11/2016 17:14,5.77038,-0.22194,T,0
5382948581,17/11/2016 17:15,5.7733,-0.22152,T,0
5382948581,17/11/2016 17:15,5.77406,-0.2209,T,0
5382948581,17/11/2016 17:16,5.77728,-0.21785,T,0
5382948581,17/11/2016 17:17,5.78024,-0.21487,T,0
5382948581,17/11/2016 17:18,5.78208,-0.21244,T,0
5382948581,17/11/2016 17:18,5.78215,-0.21052,T,0
5382948581,17/11/2016 17:18,5.78219,-0.21023,T,0
5382948581,17/11/2016 17:19,5.78279,-0.20946,T,0
5382948581,17/11/2016 17:19,5.78352,-0.20881,T,0
5382948581,17/11/2016 17:19,5.78419,-0.20826,T,0
5382948581,17/11/2016 17:19,5.78446,-0.20817,T,0
5382948581,17/11/2016 17:19,5.78525,-0.20813,T,0
5382948581,17/11/2016 17:20,5.78559,-0.20812,T,0
5382948581,17/11/2016 17:20,5.78584,-0.20806,T,0
5382948581,17/11/2016 17:20,5.78645,-0.20792,T,0
5382948581,17/11/2016 17:20,5.78807,-0.20683,T,0
5382948581,17/11/2016 17:21,5.78906,-0.20609,T,0
5382948581,17/11/2016 17:21,5.79129,-0.20429,T,0
5382948581,17/11/2016 17:21,5.79168,-0.20393,T,0
5382948581,17/11/2016 17:22,5.79206,-0.20253,T,0
5382948581,17/11/2016 17:22,5.79215,-0.20105,T,0
5382948581,17/11/2016 17:22,5.793,-0.19911,T,0
5382948581,17/11/2016 17:23,5.79415,-0.19702,T,0
5382948581,17/11/2016 17:23,5.79515,-0.19672,T,0
5382948581,17/11/2016 17:24,5.79887,-0.19486,T,0
5382948581,17/11/2016 17:25,5.8011,-0.19334,T,0
5382948581,17/11/2016 17:25,5.80152,-0.19318,T,0
5382948581,17/11/2016 17:26,5.80491,-0.19156,T,0
5382948581,17/11/2016 17:27,5.80752,-0.19086,T,0
5382948581,17/11/2016 17:27,5.80817,-0.19059,T,0
5382948581,17/11/2016 17:28,5.81102,-0.18957,T,0
5382948581,17/11/2016 17:28,5.81138,-0.18951,T,0
5382948581,17/11/2016 17:29,5.81208,-0.18935,T,0
5382948581,17/11/2016 17:29,5.81313,-0.1885,T,0
5382948581,17/11/2016 17:29,5.81352,-0.18758,T,0
5382948581,17/11/2016 17:30,5.81402,-0.18675,T,0
5382948581,17/11/2016 17:30,5.81151,-0.18493,T,0
5382948581,17/11/2016 17:30,5.81008,-0.18476,T,0
5382948581,17/11/2016 17:30,5.80786,-0.18364,T,0
5382948581,17/11/2016 17:31,5.80734,-0.18282,T,0
5382948581,17/11/2016 17:31,5.80677,-0.18034,T,0
5382948581,17/11/2016 17:31,5.80506,-0.17965,T,0
5382948581,17/11/2016 17:31,5.80432,-0.18006,T,0
5382948581,17/11/2016 17:31,5.80303,-0.18113,T,0
5382948581,17/11/2016 17:32,5.80226,-0.18192,T,0
5382948581,17/11/2016 17:32,5.80124,-0.18244,T,0
5382948581,17/11/2016 17:32,5.80133,-0.1826,T,0
5382948581,17/11/2016 17:32,5.80157,-0.18267,T,0
5382948581,17/11/2016 17:32,5.80237,-0.18291,T,0
5382948581,17/11/2016 17:32,5.80237,-0.18314,T,0
5382948581,17/11/2016 17:32,5.80218,-0.18329,T,0
5382948581,17/11/2016 17:32,5.80147,-0.18349,T,0
5382948581,17/11/2016 17:32,5.80007,-0.18429,T,0
5382948581,17/11/2016 17:33,5.79976,-0.18476,T,0
5382948581,17/11/2016 17:33,5.7995,-0.18481,T,0
5382948581,17/11/2016 17:33,5.79925,-0.18469,T,0
5382948581,17/11/2016 17:33,5.79911,-0.18444,T,0
5382948581,17/11/2016 17:33,5.79871,-0.18351,T,0
5382948581,17/11/2016 17:33,5.79837,-0.18335,T,0
5382948581,17/11/2016 17:33,5.79694,-0.18263,T,0
5382948581,17/11/2016 17:33,5.79599,-0.18314,T,0
5382948581,17/11/2016 17:34,5.79465,-0.18528,T,0
5382948581,17/11/2016 17:34,5.79476,-0.18596,T,0
5382948581,17/11/2016 17:34,5.79481,-0.18646,T,0
5382948581,17/11/2016 17:34,5.79461,-0.18665,T,0
5382948581,17/11/2016 17:34,5.79432,-0.18665,T,0
5382948581,17/11/2016 17:34,5.79346,-0.1862,T,0
5382948581,17/11/2016 17:34,5.79311,-0.18625,T,0
5382948581,17/11/2016 17:34,5.792,-0.18667,T,0
5382948581,17/11/2016 17:34,5.79094,-0.18738,T,0
5382948581,17/11/2016 17:35,5.79033,-0.18747,T,0
5382948581,17/11/2016 17:35,5.78848,-0.18879,T,0
5382948581,17/11/2016 17:35,5.78829,-0.1887,T,0
5382948581,17/11/2016 17:35,5.78822,-0.18848,T,0
5382948581,17/11/2016 17:35,5.7888,-0.1866,T,0
5382948581,17/11/2016 17:35,5.78888,-0.18486,T,0
5382948581,17/11/2016 17:36,5.78856,-0.18423,T,0
5382948581,17/11/2016 17:36,5.78644,-0.18327,T,0
5382948581,17/11/2016 17:36,5.78614,-0.18325,T,0
5382948581,17/11/2016 17:37,5.78517,-0.18286,T,0
5382948581,17/11/2016 17:38,5.77647,-0.18136,T,0
5382948581,17/11/2016 17:39,5.76148,-0.17945,T,0
5382948581,17/11/2016 17:40,5.74678,-0.17741,T,0
5382948581,17/11/2016 17:41,5.73977,-0.17604,T,0
5382948581,17/11/2016 17:42,5.72838,-0.17381,T,0
5382948581,17/11/2016 17:43,5.71943,-0.17236,T,0
5382948581,17/11/2016 17:45,5.71604,-0.17204,T,0
5382948581,17/11/2016 17:46,5.70766,-0.17139,T,0
5382948581,17/11/2016 17:47,5.70242,-0.17162,T,0
5382948581,17/11/2016 17:48,5.69154,-0.17175,T,0
5382948581,17/11/2016 17:49,5.68825,-0.17163,T,0
5382948581,17/11/2016 17:50,5.68256,-0.17138,T,0
5382948581,17/11/2016 17:50,5.68048,-0.17227,T,0
5382948581,17/11/2016 17:51,5.67956,-0.17278,T,0
5382948581,17/11/2016 17:52,5.6788,-0.17305,T,0
5382948581,17/11/2016 17:53,5.67014,-0.17594,T,0
5382948581,17/11/2016 17:54,5.66181,-0.17828,T,0
5382948581,17/11/2016 17:55,5.65622,-0.18002,T,0
5382948581,17/11/2016 17:55,5.65354,-0.18059,T,0
5382948581,17/11/2016 17:56,5.64422,-0.17888,T,0
5382948581,17/11/2016 17:57,5.63984,-0.17809,T,0
5382948581,17/11/2016 17:58,5.63277,-0.17709,T,0
5382948581,17/11/2016 17:59,5.63105,-0.17693,T,0
5382948581,17/11/2016 18:00,5.6305,-0.1769,T,0
5382948581,17/11/2016 18:01,5.62327,-0.17655,T,0
5382948581,17/11/2016 18:02,5.62057,-0.17644,T,0
5382948581,17/11/2016 18:03,5.61333,-0.17617,T,0
5382948581,17/11/2016 18:04,5.61193,-0.1764,T,0
5382948581,17/11/2016 18:04,5.61171,-0.17643,T,0
5382948581,17/11/2016 18:05,5.61091,-0.17663,T,0
5382948581,17/11/2016 18:06,5.61066,-0.17668,T,0
5382948581,17/11/2016 18:07,5.60564,-0.17773,T,0
5382948581,17/11/2016 18:08,5.59602,-0.1799,T,0
5382948581,17/11/2016 18:09,5.59084,-0.18113,T,0
5382948581,17/11/2016 18:10,5.58871,-0.18233,T,0
5382948581,17/11/2016 18:11,5.58589,-0.18409,T,0
5382948581,17/11/2016 18:12,5.58334,-0.1851,T,0
5382948581,17/11/2016 18:13,5.57977,-0.18647,T,0
5382948581,17/11/2016 18:15,5.57942,-0.18658,T,0
5382948581,17/11/2016 18:15,5.5793,-0.18618,T,0
5382948581,17/11/2016 18:15,5.57935,-0.18587,T,0
5382948581,17/11/2016 18:15,5.57919,-0.18582,T,0
5382948581,17/11/2016 18:18,5.57919,-0.18582,T,0
5382948581,17/11/2016 18:19,5.57908,-0.18549,T,0
5382948581,17/11/2016 18:19,5.57935,-0.18503,T,0
5382948581,17/11/2016 18:19,5.57967,-0.18515,T,0
5382948581,17/11/2016 18:19,5.57986,-0.18533,T,0
5382948581,17/11/2016 18:20,5.57928,-0.18631,T,0
5382948581,17/11/2016 18:20,5.57935,-0.18657,T,0
5382948581,17/11/2016 18:20,5.57841,-0.18705,T,0
5382948581,17/11/2016 18:20,5.57598,-0.1884,T,0
5382948581,17/11/2016 18:20,5.57596,-0.1886,T,0
5382948581,17/11/2016 18:21,5.57636,-0.18958,T,0
5382948581,17/11/2016 18:21,5.57563,-0.19,T,0
5382948581,17/11/2016 18:22,5.57302,-0.19166,T,0
5382948581,17/11/2016 18:22,5.57362,-0.1929,T,0
5382948581,17/11/2016 18:22,5.5745,-0.19544,T,0
5382948581,17/11/2016 18:23,5.57395,-0.19799,T,0
5382948581,17/11/2016 18:24,5.57388,-0.19834,T,0
5382948581,17/11/2016 18:25,5.57369,-0.1991,T,0
5382948581,17/11/2016 18:26,5.57352,-0.19961,T,0
5382948581,17/11/2016 18:27,5.57341,-0.20006,T,0
5382948581,17/11/2016 18:28,5.57289,-0.20227,T,0
5382948581,17/11/2016 18:28,5.57235,-0.20464,T,0
5382948581,17/11/2016 18:29,5.57205,-0.20591,T,0
5382948581,17/11/2016 18:29,5.5718,-0.20738,T,0
5382948581,17/11/2016 18:30,5.57447,-0.20834,T,0
5382948581,17/11/2016 18:31,5.57651,-0.20878,T,0
5382948581,17/11/2016 18:31,5.57759,-0.20803,T,0
5382948581,17/11/2016 18:31,5.578,-0.20782,T,0
5382948581,17/11/2016 18:32,5.57903,-0.20916,T,0
5382948581,17/11/2016 18:32,5.57949,-0.20972,T,0
5382948581,17/11/2016 18:33,5.58072,-0.20888,T,0
5382948581,17/11/2016 18:34,5.58126,-0.20854,T,0
5382948581,17/11/2016 18:35,5.58129,-0.20853,T,0
5382948581,17/11/2016 18:40,5.58129,-0.20853,T,0
5382948581,17/11/2016 18:40,5.5814,-0.20873,T,0
5382948581,17/11/2016 18:41,5.58162,-0.20893,T,0
5382948581,17/11/2016 18:42,5.58196,-0.20874,T,0
5382948581,17/11/2016 18:43,5.58217,-0.20856,T,0
5382948581,17/11/2016 18:44,5.58288,-0.20843,T,0
5382948581,17/11/2016 18:44,5.58327,-0.20835,T,0
5382948581,17/11/2016 18:45,5.58418,-0.20815,T,0
5382948581,17/11/2016 18:46,5.58539,-0.2079,T,0
5382948581,17/11/2016 18:47,5.58657,-0.2077,T,0
5382948581,17/11/2016 18:48,5.5868,-0.20762,T,0
5382948581,17/11/2016 18:49,5.58771,-0.20746,T,0
5382948581,17/11/2016 18:50,5.58934,-0.20724,T,0
5382948581,17/11/2016 18:50,5.59032,-0.20693,T,0
5382948581,17/11/2016 18:51,5.59106,-0.20628,T,0
5382948581,17/11/2016 18:55,5.59106,-0.20628,T,0
5382948581,17/11/2016 18:56,5.59165,-0.20661,T,0
5382948581,17/11/2016 18:56,5.59211,-0.20718,T,0
5382948581,17/11/2016 18:56,5.59263,-0.20678,T,0
5382948581,17/11/2016 18:57,5.5932,-0.20626,T,0
5382948581,17/11/2016 18:57,5.59389,-0.20563,T,0
5382948581,17/11/2016 18:58,5.59591,-0.20384,T,0
5382948581,17/11/2016 19:00,5.59741,-0.2026,T,0
5382948581,17/11/2016 19:00,5.59744,-0.20261,T,0
5382948581,17/11/2016 19:00,5.59767,-0.2028,T,0
5382948581,17/11/2016 19:00,5.5978,-0.203,T,0
5382948581,17/11/2016 19:01,5.59779,-0.20296,T,0
5384144321,18/11/2016 5:35,5.59779,-0.20296,T,1
5384144321,18/11/2016 5:39,5.59746,-0.20276,T,0
5384144321,18/11/2016 5:39,5.59624,-0.20362,T,0
5384144321,18/11/2016 5:40,5.59591,-0.20327,T,0
5384144321,18/11/2016 5:40,5.59487,-0.20203,T,0
5384144321,18/11/2016 5:41,5.59583,-0.20076,T,0
5384144321,18/11/2016 5:41,5.59525,-0.20036,T,0
5384144321,18/11/2016 5:41,5.59512,-0.1999,T,0
5384144321,18/11/2016 5:41,5.59553,-0.19865,T,0
5384144321,18/11/2016 5:42,5.59633,-0.19779,T,0
5384144321,18/11/2016 5:42,5.5966,-0.19778,T,0
5384144321,18/11/2016 5:42,5.59681,-0.19781,T,0
5384144321,18/11/2016 5:43,5.59746,-0.19739,T,0
5384144321,18/11/2016 5:43,5.59911,-0.19628,T,0
5384144321,18/11/2016 5:44,5.59886,-0.19594,T,0
5384144321,18/11/2016 5:44,5.59851,-0.19541,T,0
5384144321,18/11/2016 5:44,5.59787,-0.19419,T,0
5384144321,18/11/2016 5:45,5.59838,-0.19371,T,0
5384144321,18/11/2016 5:45,5.59833,-0.19352,T,0
5384144321,18/11/2016 5:46,5.59482,-0.18851,T,0
5384144321,18/11/2016 5:46,5.5918,-0.18353,T,0
5384144321,18/11/2016 5:47,5.58931,-0.18231,T,0
5384144321,18/11/2016 5:47,5.58846,-0.17968,T,0
5384144321,18/11/2016 5:48,5.58812,-0.17806,T,0
5384144321,18/11/2016 5:48,5.58759,-0.17598,T,0
5384144321,18/11/2016 5:48,5.58716,-0.17595,T,0
5384144321,18/11/2016 5:48,5.58607,-0.17629,T,0
5384144321,18/11/2016 5:49,5.58481,-0.17883,T,0
5384144321,18/11/2016 5:49,5.57939,-0.18589,T,0
5384144321,18/11/2016 5:50,5.57925,-0.18569,T,0
5384144321,18/11/2016 5:50,5.57932,-0.18573,T,0
5384246208,18/11/2016 6:15,5.57932,-0.18573,T,1
5384246208,18/11/2016 6:16,5.57912,-0.1857,T,0
5384246208,18/11/2016 6:16,5.57908,-0.18551,T,0
5384246208,18/11/2016 6:17,5.5793,-0.18506,T,0
5384246208,18/11/2016 6:17,5.57963,-0.18517,T,0
5384246208,18/11/2016 6:17,5.57989,-0.18529,T,0
5384246208,18/11/2016 6:17,5.58232,-0.18213,T,0
5384246208,18/11/2016 6:18,5.58307,-0.18226,T,0
5384246208,18/11/2016 6:18,5.58643,-0.18304,T,0
5384246208,18/11/2016 6:19,5.58674,-0.18329,T,0
5384246208,18/11/2016 6:20,5.5887,-0.18206,T,0
5384246208,18/11/2016 6:21,5.59217,-0.18067,T,0
5384246208,18/11/2016 6:22,5.60433,-0.17793,T,0
5384246208,18/11/2016 6:23,5.6049,-0.17777,T,0
5384246208,18/11/2016 6:23,5.60686,-0.17735,T,0
5384246208,18/11/2016 6:24,5.61001,-0.17663,T,0
5384246208,18/11/2016 6:25,5.61646,-0.17593,T,0
5384246208,18/11/2016 6:26,5.621,-0.17613,T,0
5384246208,18/11/2016 6:27,5.62512,-0.17638,T,0
5384246208,18/11/2016 6:28,5.63582,-0.17723,T,0
5384246208,18/11/2016 6:29,5.63997,-0.17791,T,0
5384246208,18/11/2016 6:31,5.64159,-0.17815,T,0
5384246208,18/11/2016 6:32,5.64771,-0.1795,T,0
5384246208,18/11/2016 6:32,5.65576,-0.18004,T,0
5384246208,18/11/2016 6:33,5.65801,-0.17913,T,0
5384246208,18/11/2016 6:34,5.66656,-0.1771,T,0
5384246208,18/11/2016 6:34,5.66733,-0.17688,T,0
5384246208,18/11/2016 6:34,5.66749,-0.17711,T,0
5384246208,18/11/2016 6:34,5.66744,-0.17733,T,0
5384246208,18/11/2016 6:34,5.6673,-0.1776,T,0
5384246208,18/11/2016 6:34,5.66747,-0.17767,T,0
5384246208,18/11/2016 6:35,5.66747,-0.17777,T,0
5384246208,18/11/2016 6:37,5.66732,-0.18067,T,0
5384246208,18/11/2016 6:38,5.66735,-0.18659,T,0
5384246208,18/11/2016 6:39,5.66738,-0.19139,T,0
5384246208,18/11/2016 6:40,5.66742,-0.19628,T,0
5384246208,18/11/2016 6:41,5.66746,-0.20059,T,0
5384246208,18/11/2016 6:42,5.6675,-0.20489,T,0
5384246208,18/11/2016 6:42,5.66757,-0.20553,T,0
5384246208,18/11/2016 6:43,5.6675,-0.20749,T,0
5384246208,18/11/2016 6:44,5.66754,-0.21267,T,0
5384246208,18/11/2016 6:45,5.66758,-0.21785,T,0
5384246208,18/11/2016 6:46,5.66762,-0.2235,T,0
5384246208,18/11/2016 6:47,5.66768,-0.23138,T,0
5384246208,18/11/2016 6:48,5.66769,-0.23608,T,0
5384246208,18/11/2016 6:48,5.66774,-0.23875,T,0
5384246208,18/11/2016 6:48,5.66795,-0.23888,T,0
5384246208,18/11/2016 6:49,5.66857,-0.23882,T,0
5384246208,18/11/2016 6:57,5.67266,-0.23885,T,0
5384246208,18/11/2016 6:58,5.67869,-0.23908,T,0
5384246208,18/11/2016 6:58,5.67917,-0.23931,T,0
5384246208,18/11/2016 6:58,5.68129,-0.24044,T,0
5384246208,18/11/2016 6:59,5.68217,-0.24142,T,0
5384246208,18/11/2016 6:59,5.68542,-0.24492,T,0
5384246208,18/11/2016 6:59,5.68663,-0.24583,T,0
5384246208,18/11/2016 7:00,5.68817,-0.24682,T,0
5384246208,18/11/2016 7:01,5.68948,-0.24736,T,0
5384246208,18/11/2016 7:02,5.69186,-0.24824,T,0
5384246208,18/11/2016 7:03,5.69443,-0.24862,T,0
5384246208,18/11/2016 7:03,5.69542,-0.24848,T,0
5384246208,18/11/2016 7:04,5.69553,-0.24844,T,0
5384246208,18/11/2016 7:06,5.69725,-0.24816,T,0
5384246208,18/11/2016 7:07,5.69951,-0.24775,T,0
5384246208,18/11/2016 7:08,5.70038,-0.24756,T,0
5384246208,18/11/2016 7:08,5.70126,-0.24733,T,0
5384246208,18/11/2016 7:09,5.70413,-0.24648,T,0
5384246208,18/11/2016 7:10,5.70735,-0.24595,T,0
5384246208,18/11/2016 7:11,5.71123,-0.24529,T,0
5384246208,18/11/2016 7:12,5.7151,-0.24451,T,0
